Inspection_ID,Establishment_ID,Name,Inspection_Date,Inspection_Type,Inspector_ID,Priority_Violations,Foundation_Violations,Core_Violations,Total_Corrected_Priority___Foun,In_Compliance,ObjectId
42946,4818,Midtown Zef's,2018/07/06 00:00:00+00,Routine Inspection,114,4,3,11,,No,4641
42825,5207,Rusted Crow Detroit,2018/07/06 00:00:00+00,Routine Inspection,126,3,1,6,,No,4642
44051,2310,Salvation Army - Detroit Temple,2018/07/06 00:00:00+00,Routine Inspection,131,0,1,2,,No,4643
42941,4869,7 Greens,2018/07/05 00:00:00+00,Routine Inspection,95,1,1,1,,Yes,4644
42801,5164,Burger King #21688,2018/07/05 00:00:00+00,Routine Inspection,127,1,1,0,,Yes,4645
43269,5088,Central Bar & Grill LLC,2018/07/05 00:00:00+00,Routine Inspection,131,1,0,0,,No,4646
42803,1214,Church's Fried Chicken #964,2018/07/05 00:00:00+00,Routine Inspection,127,1,1,2,,No,4647
42955,4317,Colors,2018/07/05 00:00:00+00,Routine Inspection,95,0,2,1,,No,4648
42772,1355,Domino's Pizza,2018/07/05 00:00:00+00,Routine Inspection,126,0,1,0,,Yes,4649
42805,51622603,Giordano's Pizza,2018/07/05 00:00:00+00,Routine Inspection,95,1,1,2,,Yes,4650
42800,5154,Grey Ghost Detroit,2018/07/05 00:00:00+00,Routine Inspection,126,2,0,2,,Yes,4651
42802,1913,Happy's Pizza #4,2018/07/05 00:00:00+00,Routine Inspection,112,2,0,5,,Yes,4652
42779,1586,Hockey Town Cafe,2018/07/05 00:00:00+00,Routine Inspection,124,2,3,3,,No,4653
42819,461,Ho Ho Village,2018/07/05 00:00:00+00,Routine Inspection,128,1,1,0,,Yes,4654
42942,3387,Jimmy Johns,2018/07/05 00:00:00+00,Routine Inspection,95,2,0,2,,No,4655
42793,1895,L. George's Coney Island ,2018/07/05 00:00:00+00,Routine Inspection,130,0,1,3,,No,4656
42798,1311,Long John Silvers #3464,2018/07/05 00:00:00+00,Routine Inspection,126,1,0,4,,Yes,4657
42780,720,Lucy & Ethel's Diner,2018/07/05 00:00:00+00,Routine Inspection,124,3,3,5,,Yes,4658
42823,51622804,Mutiny Bar ,2018/07/05 00:00:00+00,Routine Inspection,128,0,1,2,,No,4659
42827,5297,Papa's Pizza,2018/07/05 00:00:00+00,Routine Inspection,87,0,2,5,,Yes,4660
42829,5199,Riverwalk Cafe Carousel,2018/07/05 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,4661
42864,51622780,Side Dish,2018/07/05 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,4662
42792,5332,Sliders LLC,2018/07/05 00:00:00+00,Routine Inspection,112,1,0,0,,Yes,4663
42956,4886,Subway,2018/07/05 00:00:00+00,Routine Inspection,95,0,0,1,,Yes,4664
42730,1081,Kentucky Fried Chicken ,2018/06/27 00:00:00+00,Routine Inspection,127,0,1,0,,Yes,4665
43188,950,Kwong Village Chinese American,2018/06/27 00:00:00+00,Routine Inspection,131,0,0,3,,Yes,4666
43186,1627,McDonald's #15873,2018/06/27 00:00:00+00,Routine Inspection,131,1,2,4,,No,4667
43298,3791,Mr. Pita,2018/06/27 00:00:00+00,Complaint,124,0,0,3,,Yes,4668
42763,4748,New Center Grill,2018/06/27 00:00:00+00,Routine Inspection,114,2,3,9,,Yes,4669
42698,2377,Pete's Grill,2018/06/27 00:00:00+00,Routine Inspection,126,1,1,0,,Yes,4670
43187,4966,Rincon Tropical,2018/06/27 00:00:00+00,Routine Inspection,131,3,4,7,,No,4671
42679,1091,River Towers Apartments,2018/06/27 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,4672
42678,2159,Roberts Riverwalk Hotel,2018/06/27 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,4673
42674,1345,The Ham Palace,2018/06/27 00:00:00+00,Routine Inspection,126,0,1,2,,Yes,4674
42714,4288,Yusef's Place 2,2018/06/27 00:00:00+00,Routine Inspection,112,1,2,0,,No,4675
42761,786,Z's Villa,2018/06/27 00:00:00+00,Routine Inspection,114,0,1,7,,No,4676
43217,1747,China House,2018/06/26 00:00:00+00,Routine Inspection,131,2,2,4,,No,4677
42758,5346,Clay Street Entertainment,2018/06/26 00:00:00+00,Routine Inspection,114,0,0,2,,Yes,4678
42759,51622492,GM Cadillac Detroit,2018/06/26 00:00:00+00,Routine Inspection,114,2,1,2,,No,4679
43213,1645,Henry Ford Hospital Cafeteria,2018/06/26 00:00:00+00,Routine Inspection,131,1,2,3,,Yes,4680
43215,4409,HF Cafe' Stores LLC/Biggby,2018/06/26 00:00:00+00,Routine Inspection,131,1,1,2,,No,4681
42658,5429,Hungry House,2018/06/26 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,4682
42760,3266,La Palma,2018/06/26 00:00:00+00,Routine Inspection,114,3,3,10,,No,4683
42732,4882,Nicky D's Coney Island,2018/06/26 00:00:00+00,Routine Inspection,127,3,1,2,,No,4684
42659,2148,Operation Get Down,2018/06/26 00:00:00+00,Routine Inspection,87,1,0,2,,Yes,4685
43214,5410,Papa Joe's Gourmet Market Henry Ford LLC,2018/06/26 00:00:00+00,Routine Inspection,131,1,1,2,,Yes,4686
42675,2243,Papa's Restaurant and Coney Island,2018/06/26 00:00:00+00,Routine Inspection,126,1,1,3,,Yes,4687
42728,3798,Subway ,2018/06/26 00:00:00+00,Routine Inspection,127,1,1,1,,Yes,4688
44048,597,Subway #53184,2018/06/26 00:00:00+00,Routine Inspection,131,0,0,2,,Yes,4689
42721,3191,Sullaf Restaurant,2018/06/26 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,4690
42733,51622735,The Custard Hut,2018/06/26 00:00:00+00,Plan Review/Pre-Open,133,1,0,4,,Yes,4691
42662,4125,University Yes Academy,2018/06/26 00:00:00+00,Routine Inspection,95,0,1,1,,No,4692
42726,3309,Wendy's Old Fashioned Hamburgers,2018/06/26 00:00:00+00,Routine Inspection,126,0,0,3,,Yes,4693
43295,51622594,Albena- Taste Everything LLC,2018/06/25 00:00:00+00,Preopening/New,122,0,0,1,,Yes,4694
42799,476,Bob's Pizza Palace Inc.,2018/06/25 00:00:00+00,Complaint,127,1,0,0,,Yes,4695
43230,5420,La Kabob Grill ,2018/08/22 00:00:00+00,Routine Inspection,127,4,5,8,,No,4696
45260,4572,Legends Grill,2018/07/02 00:00:00+00,Routine Inspection,131,4,4,1,,No,4697
43049,300,Billy's Coney Island,2018/08/01 00:00:00+00,Routine Inspection,112,1,0,0,,Yes,4698
42794,5108,Riverwalk Cafe Mt. Elliott,2018/07/02 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,4699
42736,51622626,Whittier Restaurant,2018/07/02 00:00:00+00,Routine Inspection,87,0,1,3,,No,4700
43262,3801,Woodbridge Pub,2018/07/02 00:00:00+00,Routine Inspection,131,1,0,1,,Yes,4701
42706,3622,24 Grille,2018/06/29 00:00:00+00,Routine Inspection,124,4,0,2,,No,4702
42724,5143,Atwater Brewery,2018/06/29 00:00:00+00,Routine Inspection,87,1,1,1,,Yes,4703
42705,5414,Eatori Market,2018/06/29 00:00:00+00,Routine Inspection,124,2,2,0,,Yes,4704
42764,1722,New Center Gourmet,2018/06/29 00:00:00+00,Routine Inspection,114,1,1,1,,No,4705
43193,5201,Roy Allen Family Life Center,2018/06/29 00:00:00+00,Routine Inspection,131,0,0,1,,Yes,4706
43192,1253,Sacred Heart Major Seminary,2018/06/29 00:00:00+00,Routine Inspection,131,0,2,1,,No,4707
43257,1695,Zebee Fish,2018/06/29 00:00:00+00,Routine Inspection,131,2,1,4,,Yes,4708
42818,5402,Antojitos Los Tres Hermanos,2018/06/28 00:00:00+00,Routine Inspection,128,3,0,1,,Yes,4709
42709,1786,Burger King,2018/06/28 00:00:00+00,Routine Inspection,112,0,0,1,,Yes,4710
42685,3620,Captain Jay's Fish & Chicken,2018/06/28 00:00:00+00,Routine Inspection,126,1,1,2,,Yes,4711
42838,4223,Comerica Park- 300 Level Lounge,2018/06/28 00:00:00+00,Routine Inspection,133,1,1,1,,Yes,4712
42840,51622520,Comerica Park- Pitchers Pub,2018/06/28 00:00:00+00,Routine Inspection,133,2,1,2,,Yes,4713
42839,4845,Comerica Park- RF Porch Bar,2018/06/28 00:00:00+00,Routine Inspection,133,0,1,1,,Yes,4714
42765,5278,Det Receiving Cafe Stores LLC/Biggby,2018/06/28 00:00:00+00,Routine Inspection,114,1,2,3,,Yes,4715
42681,51622683,Detroit Grill & Deli,2018/06/28 00:00:00+00,Routine Inspection,126,2,1,0,,No,4716
42766,5277,Detroit Receiving Sub Shops LLC/Subway,2018/06/28 00:00:00+00,Routine Inspection,114,1,2,3,,Yes,4717
44046,493,Dynasty Chinese Food,2018/06/28 00:00:00+00,Routine Inspection,131,5,0,5,,No,4718
42817,5082,El Caribeno,2018/06/28 00:00:00+00,Routine Inspection,128,0,4,2,,No,4719
42727,5423,Honey's,2018/06/28 00:00:00+00,Routine Inspection,127,2,1,1,,No,4720
43102,4838,Bread Basket Deli,2018/08/01 00:00:00+00,Routine Inspection,127,2,0,2,,Yes,4721
43103,4610,Captain Jay's Fish & Chicken #110,2018/08/01 00:00:00+00,Routine Inspection,127,1,5,1,,No,4722
43109,2393,Cosmos Coney Island,2018/08/01 00:00:00+00,Routine Inspection,127,2,4,5,,No,4723
43047,5114,Dessert Oasis Coffee Roasters,2018/08/01 00:00:00+00,Routine Inspection,124,2,3,1,,No,4724
43052,5234,Fish & Chicken Stop Inc.,2018/08/01 00:00:00+00,Routine Inspection,112,1,1,3,,No,4725
43048,1097,Hayloft Saloon,2018/08/01 00:00:00+00,Routine Inspection,112,0,1,0,,No,4726
43308,657,IHOP #01284,2018/08/01 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,4727
43045,51622696,Kiesling,2018/07/31 00:00:00+00,Routine Inspection,87,0,1,1,,No,4728
43039,911,Mumford High School,2018/07/31 00:00:00+00,Routine Inspection,130,0,0,1,,Yes,4729
43108,2100,Popeye's Chicken & Biscuits #6095,2018/07/31 00:00:00+00,Routine Inspection,127,1,3,6,,No,4730
43044,3260,St. John's Congregational Church,2018/07/31 00:00:00+00,Routine Inspection,87,1,0,1,,Yes,4731
43104,1610,Sun China Restaurant,2018/07/31 00:00:00+00,Routine Inspection,127,6,2,7,,No,4732
43162,1500,Taqueria El Rey,2018/07/31 00:00:00+00,Routine Inspection,128,1,2,1,,No,4733
43231,4342,El Taco Veloz,2018/07/30 00:00:00+00,Routine Inspection,128,1,0,1,,Yes,4734
43030,1488,New Parthenon,2018/07/30 00:00:00+00,Routine Inspection,133,13,7,16,,No,4735
43024,51622746,Tacos El Rodeo,2018/07/30 00:00:00+00,Mobile Inspection,87,1,1,0,,Yes,4736
43768,4165,SEVA DETROIT,2018/07/28 00:00:00+00,Routine Inspection,131,3,2,3,,Yes,4737
42995,4781,Bucharest Grill,2018/07/27 00:00:00+00,Routine Inspection,87,1,0,0,,Yes,4738
43005,5196,Captain Jay's Fish & Chicken #113,2018/07/27 00:00:00+00,Complaint,127,0,0,2,,Yes,4739
43015,5196,Captain Jay's Fish & Chicken #113,2018/07/27 00:00:00+00,Routine Inspection,127,3,1,4,,Yes,4740
43034,51622699,Deluxx Fluxx,2018/07/27 00:00:00+00,Preopening/New,122,0,0,4,,Yes,4741
42985,3115,Diamond Queen-Blue Water Exploration,2018/07/27 00:00:00+00,Mobile Inspection,87,0,0,2,,Yes,4742
42993,5381,Mack Coney Island,2018/07/27 00:00:00+00,Routine Inspection,87,0,0,3,,Yes,4743
43004,3626,Starbucks-Marriott Ren Cen,2018/07/27 00:00:00+00,Routine Inspection,124,0,1,3,,Yes,4744
43066,5186,The Royce Detroit,2018/07/27 00:00:00+00,Routine Inspection,124,0,1,1,,Yes,4745
42991,51622665,Van Dyke Coney Island,2018/07/27 00:00:00+00,Plan Review/Final/Ap,133,0,0,1,,Yes,4746
42980,51622517,Brass Rail,2018/07/26 00:00:00+00,Routine Inspection,124,2,1,5,,Yes,4747
43022,1669,Chopstick Carry-out,2018/07/26 00:00:00+00,Routine Inspection,112,0,4,6,,Yes,4748
43014,1267,Church's Fried Chicken #991,2018/07/26 00:00:00+00,Routine Inspection,127,1,1,3,,No,4749
45178,2330,Detroit Institute of Arts -Cafe DIA,2018/07/26 00:00:00+00,Routine Inspection,131,0,2,1,,Yes,4750
45177,4248,Detroit Institute of Arts-Kresge Court,2018/07/26 00:00:00+00,Routine Inspection,131,0,0,1,,Yes,4751
42977,51622720,Durdens Catering LLC,2018/07/26 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,4752
43160,1452,El Palenque,2018/07/26 00:00:00+00,Routine Inspection,128,1,0,0,,Yes,4753
43161,1147,El Rancho Mexican Restaurant,2018/07/26 00:00:00+00,Routine Inspection,128,0,1,2,,Yes,4754
42983,5233,Evergreen Fish Express LLC,2018/07/26 00:00:00+00,Routine Inspection,112,1,0,1,,Yes,4755
43767,579,Jacoby's German Biergarten,2018/07/26 00:00:00+00,Routine Inspection,131,3,4,8,,No,4756
43007,1504,Omega Coney Island ,2018/07/26 00:00:00+00,Routine Inspection,127,2,1,0,,Yes,4757
45054,4972,Punch Bowl 360 Bar,2018/07/26 00:00:00+00,Routine Inspection,131,2,1,2,,Yes,4758
45057,4912,Punch Bowl Social-Detroit,2018/07/26 00:00:00+00,Routine Inspection,131,2,2,6,,Yes,4759
43364,51622670,Second Best Bar,2018/07/26 00:00:00+00,Preopening/New,122,0,0,2,,Yes,4760
43009,353,Aurora Coney Island,2018/07/25 00:00:00+00,Routine Inspection,127,4,7,3,,No,4761
43423,4180,Mootown Ice Cream Shoppe,2018/08/22 00:00:00+00,Routine Inspection,114,0,1,1,,Yes,4762
43229,1562,Panda Chinese Restaurant,2018/08/22 00:00:00+00,Routine Inspection,127,1,0,2,,Yes,4763
43422,1662,Supino Pizzeria,2018/08/22 00:00:00+00,Routine Inspection,114,1,3,4,,No,4764
43180,4072,Wala,2018/08/22 00:00:00+00,Routine Inspection,124,2,1,1,,Yes,4765
43220,1401,Chili's Grill & Bar,2018/08/21 00:00:00+00,Routine Inspection,112,1,0,1,,Yes,4766
43219,1050,Detroit Robin Inc./Red Robin ,2018/08/21 00:00:00+00,Routine Inspection,112,1,0,0,,No,4767
43183,2696,Fush LLC DBA Cover Girls Lounge,2018/08/21 00:00:00+00,Routine Inspection,126,1,0,4,,Yes,4768
43171,956,La Chambre Lounge  (Fire Damage),2018/08/21 00:00:00+00,Routine Inspection,127,1,3,2,,No,4769
43177,51622457,La Lanterna,2018/08/21 00:00:00+00,Routine Inspection,124,2,6,2,,Yes,4770
43228,1304,Popeye's Chicken & Biscuits,2018/08/21 00:00:00+00,Routine Inspection,127,0,1,6,,Yes,4771
43165,379,Roostertail Inc.,2018/08/21 00:00:00+00,Routine Inspection,87,0,0,4,,Yes,4772
43421,2392,Royal Grill,2018/08/21 00:00:00+00,Routine Inspection,114,4,3,5,,No,4773
43420,2392,Royal Grill,2018/08/21 00:00:00+00,Complaint,114,1,0,0,,Yes,4774
43175,344,Sindbads Inc.,2018/08/21 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,4775
43164,5250,Warren Fresh Fish,2018/08/21 00:00:00+00,Routine Inspection,87,0,2,4,,Yes,4776
43224,1703,Westminster Church of Detroit,2018/08/21 00:00:00+00,Routine Inspection,112,0,2,0,,No,4777
43156,1899,Inuendo,2018/08/20 00:00:00+00,Routine Inspection,137,0,0,2,,Yes,4778
43166,225,Renaissance Bowling Center,2018/08/20 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,4779
43216,597,Subway #53184,2018/08/20 00:00:00+00,Routine Inspection,131,0,0,2,,Yes,4780
43174,51622516,The In Les Place,2018/08/20 00:00:00+00,Routine Inspection,87,0,2,1,,Yes,4781
43149,1188,Church's Fried Chicken #345,2018/08/16 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,4782
43148,51622463,Corktown Tavern Inc.,2018/08/16 00:00:00+00,Routine Inspection,87,0,1,7,,Yes,4783
43251,4853,Downtown Louie's,2018/08/16 00:00:00+00,Routine Inspection,124,1,4,2,,Yes,4784
43147,2049,Popeye's Chicken & Biscuits,2018/08/16 00:00:00+00,Routine Inspection,126,1,1,3,,Yes,4785
43419,1662,Supino Pizzeria,2018/08/16 00:00:00+00,Complaint,114,1,0,0,,Yes,4786
43163,1353,Vince's Italian Rest & Pizzeria,2018/08/16 00:00:00+00,Routine Inspection,128,1,1,1,,Yes,4787
43172,5115,Farmer Kay Market,2018/08/15 00:00:00+00,Routine Inspection,127,2,2,2,,No,4788
43143,51622772,Get Back Up Inc. East,2018/08/15 00:00:00+00,Routine Inspection,87,0,2,2,,No,4789
43144,51622576,Gingerberry LLC,2018/08/15 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,4790
43169,5026,Old Redford Kitchen & Cafe,2018/08/15 00:00:00+00,Routine Inspection,127,6,1,2,,No,4791
43271,629,V.F.W. Post #2233 James Europe,2018/08/15 00:00:00+00,Routine Inspection,137,0,0,3,,Yes,4792
43120,2675,Brooklyn Street Local,2018/08/14 00:00:00+00,Routine Inspection,87,0,0,2,,Yes,4793
43121,5029,Chene Grill Inc. ,2018/08/14 00:00:00+00,Routine Inspection,87,0,1,5,,Yes,4794
43139,1535,Detroit Donuts,2018/08/14 00:00:00+00,Routine Inspection,114,0,1,4,,Yes,4795
45419,51622827,Kit Chen Thai at DMC,2018/08/14 00:00:00+00,Routine Inspection,114,3,3,1,,Yes,4796
43360,1934,Steve's Soul Food-Commissary,2018/08/14 00:00:00+00,Routine Inspection,131,3,5,6,,No,4797
43140,51622479,Tou & Mai,2018/08/14 00:00:00+00,Routine Inspection,114,1,1,2,,Yes,4798
43118,3184,Trolley's,2018/08/14 00:00:00+00,Routine Inspection,87,0,0,5,,Yes,4799
43116,1071,McDonald's #2527,2018/08/13 00:00:00+00,Routine Inspection,87,0,0,10,,Yes,4800
42416,617,New Paradigm College Prep School,2018/05/21 00:00:00+00,Routine Inspection,128,0,0,2,,Yes,4801
42444,5056,Treat Dreams,2018/05/29 00:00:00+00,Routine Inspection,114,1,0,4,,Yes,4802
42365,4301,Regent Park Scholars Charter Academy,2018/05/21 00:00:00+00,Routine Inspection,126,0,0,1,,No,4803
42873,5067,Andiamo Italia Food Truck,2018/05/26 00:00:00+00,Routine Inspection,114,0,2,0,,Yes,4804
43199,4169,Lynn's Fish & Chicken,2018/06/14 00:00:00+00,Routine Inspection,131,0,1,3,,No,4805
42703,4917,Detroit 75 Kitchen,2018/06/25 00:00:00+00,Routine Inspection,83,1,0,2,,No,4806
44214,51622545,Little Caesars Arena- Central Suite Kitc,2018/05/20 00:00:00+00,Routine Inspection,124,1,0,0,,Yes,4807
42436,4406,Byblos Cafe & Grill II,2018/05/10 00:00:00+00,Routine Inspection,114,2,4,2,,Yes,4808
42952,5042,Slows On The Go Mobile Kitchen,2018/05/26 00:00:00+00,Routine Inspection,127,1,0,0,,Yes,4809
42463,952,Douglass Academy For Young Men,2018/06/08 00:00:00+00,Routine Inspection,95,1,1,4,,Yes,4810
42578,718,Mario's,2018/06/14 00:00:00+00,Routine Inspection,114,6,5,10,,Yes,4811
43210,5050,El Rey De Las Arepas,2018/06/19 00:00:00+00,Routine Inspection,131,1,1,3,,Yes,4812
42738,545,Nemos,2018/06/25 00:00:00+00,Routine Inspection,124,1,1,1,,Yes,4813
42360,51622530,Little Caesars Arena- Dough Room,2018/05/20 00:00:00+00,Routine Inspection,83,0,0,2,,Yes,4814
42133,4831,Cesar Chavez Academy - East,2018/05/10 00:00:00+00,Routine Inspection,87,0,1,0,,Yes,4815
42334,1247,Andrew's on the Corner,2018/05/25 00:00:00+00,Routine Inspection,87,0,1,1,,Yes,4816
42465,51622684,Fun on the Run Soul Food Catering,2018/06/08 00:00:00+00,Routine Inspection,112,1,0,0,,Yes,4817
42552,4981,Market Fresh Deli 1,2018/06/14 00:00:00+00,Routine Inspection,112,0,2,0,,No,4818
42613,5213,Embassy,2018/06/19 00:00:00+00,Routine Inspection,126,1,0,0,,No,4819
42740,5174,Red Dunn/ Events,2018/06/25 00:00:00+00,Routine Inspection,124,0,3,1,,Yes,4820
42361,51622532,Little Caesars Event Level Commissary,2018/05/20 00:00:00+00,Routine Inspection,83,0,1,4,,No,4821
42161,1743,Detroit Academy of Arts & Sciences,2018/05/10 00:00:00+00,Routine Inspection,114,0,1,3,,Yes,4822
42496,4475,Applebee's #7833,2018/05/25 00:00:00+00,Routine Inspection,126,0,0,2,,Yes,4823
42460,2442,George Crockett Academy,2018/06/08 00:00:00+00,Routine Inspection,95,1,0,0,,Yes,4824
42537,5362,McDonald's,2018/06/14 00:00:00+00,Routine Inspection,112,0,1,0,,No,4825
43185,3137,La Rosita,2018/06/19 00:00:00+00,Routine Inspection,131,3,4,5,,No,4826
42623,4889,Top China One,2018/06/23 00:00:00+00,Routine Inspection,114,2,1,3,,Yes,4827
42362,51622544,Little Caesars Ste Level Central Kitchen,2018/05/20 00:00:00+00,Routine Inspection,124,1,0,0,,Yes,4828
42160,4387,Detroit Academy of Arts & Sciences MS,2018/05/10 00:00:00+00,Routine Inspection,114,1,0,1,,Yes,4829
42333,51622765,Belle Isles Bites,2018/05/25 00:00:00+00,Routine Inspection,87,0,1,3,,Yes,4830
42464,4850,SS Peter and Paul Jesuit Church,2018/06/08 00:00:00+00,Preopening/Other,122,1,1,3,,Yes,4831
42529,3791,Mr. Pita,2018/06/14 00:00:00+00,Routine Inspection,124,2,1,3,,Yes,4832
42629,833,Marcus Garvey,2018/06/19 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,4833
42624,529,Woodward Cocktail Bar,2018/06/23 00:00:00+00,Routine Inspection,114,0,1,2,,Yes,4834
42327,51622753,Fred's Fish & Chicken,2018/05/18 00:00:00+00,Preopening/New,127,1,0,0,,No,4835
42248,3152,Little Caesar's Pizza #159,2018/05/10 00:00:00+00,Routine Inspection,112,0,1,1,,No,4836
42495,2375,New Robert's Coney Island Inc.,2018/05/25 00:00:00+00,Routine Inspection,126,1,0,2,,Yes,4837
42484,51622776,Taco Palace,2018/06/08 00:00:00+00,Routine Inspection,112,0,1,0,,Yes,4838
42542,2355,Nicky D's,2018/06/14 00:00:00+00,Routine Inspection,127,1,0,3,,Yes,4839
42590,5039,Mikes Kabob Grille,2018/06/19 00:00:00+00,Routine Inspection,124,4,3,3,,No,4840
42645,1212,Little Caesar's Pizza #15,2018/06/22 00:00:00+00,Routine Inspection,126,0,1,1,,Yes,4841
42258,1510,New Taystee's Pizza,2018/05/18 00:00:00+00,Complaint,112,0,2,0,,Yes,4842
42461,219,"American Coney Island, Inc.",2018/06/07 00:00:00+00,Routine Inspection,124,0,0,4,,Yes,4843
42403,51622612,Greektown Casino - 2nd Floor Kitchen,2018/06/04 00:00:00+00,Routine Inspection,133,1,1,1,,Yes,4844
42171,1330,McDonald's #6799,2018/05/10 00:00:00+00,Routine Inspection,127,1,1,0,,No,4845
42711,1888,BAL Inc/ Touch Lounge,2018/06/07 00:00:00+00,Routine Inspection,112,1,2,1,,No,4846
42394,5047,Greektown Casino - Banquet Kitchen,2018/06/04 00:00:00+00,Routine Inspection,127,2,1,1,,Yes,4847
42539,51622715,Urban Ramen,2018/05/25 00:00:00+00,Plan Review/Pre-Open,133,1,0,5,,Yes,4848
43200,3415,Nu Wave Fish & Chicken,2018/06/14 00:00:00+00,Routine Inspection,131,0,2,5,,Yes,4849
42393,3830,Greektown Casino - Bistro 555,2018/06/04 00:00:00+00,Routine Inspection,127,4,2,2,,Yes,4850
42132,2593,Moses Field School,2018/05/10 00:00:00+00,Routine Inspection,87,0,0,1,,Yes,4851
42467,5307,Black Orchid dba Dolla Bills Gentleman C,2018/06/07 00:00:00+00,Routine Inspection,112,2,3,2,,No,4852
42627,5238,Mr. C Fish Market Inc.,2018/06/19 00:00:00+00,Routine Inspection,127,1,5,6,,No,4853
42272,845,Brewer Elementary (K-8),2018/05/17 00:00:00+00,Routine Inspection,126,0,0,1,,Yes,4854
42696,51622742,Lorent Coney Island,2018/06/22 00:00:00+00,Routine Inspection,128,0,0,2,,Yes,4855
42670,1863,New Law Elementary,2018/06/19 00:00:00+00,Routine Inspection,95,0,0,1,,Yes,4856
42355,5206,Bucharest Grill,2018/05/24 00:00:00+00,Routine Inspection,87,0,2,5,,Yes,4857
42336,2691,Checkers,2018/05/17 00:00:00+00,Routine Inspection,127,0,1,0,,Yes,4858
43198,1675,Popeye's Chicken & Biscuits #5522,2018/06/14 00:00:00+00,Routine Inspection,131,0,0,6,,Yes,4859
42398,3836,Greektown Casino - Fringe,2018/06/04 00:00:00+00,Routine Inspection,127,0,2,0,,Yes,4860
42190,3520,Nu Wave Fish & Chicken,2018/05/10 00:00:00+00,Routine Inspection,127,1,4,2,,No,4861
42644,2464,Subway #24532,2018/06/22 00:00:00+00,Routine Inspection,127,1,4,0,,No,4862
42483,1426,Burger King #5771,2018/06/07 00:00:00+00,Routine Inspection,126,1,0,4,,Yes,4863
42649,977,Olympia Coney Island,2018/06/19 00:00:00+00,Routine Inspection,112,1,0,1,,Yes,4864
42440,5386,Detroit Royale with Cheese,2018/05/24 00:00:00+00,Routine Inspection,114,2,2,2,,No,4865
42328,4249,Crazy Joe's Pizza,2018/05/17 00:00:00+00,Routine Inspection,127,2,4,1,,No,4866
43197,1493,Taco Bell #4014,2018/06/14 00:00:00+00,Routine Inspection,131,0,0,3,,Yes,4867
